Time/s,Azimuth/deg,Zenith/deg
0.0195585475,44.5,-79.5
0.019613642,44.5,-81.0
0.0196687365,44.5,-82.5
0.019723831,44.5,-84.0
0.0197789255,44.5,-85.5
0.01983402,44.5,-87.0
0.0198891145,44.5,-88.5
0.019944209,44.5,-90.0
0.0199993035,66.75,90.0
0.020054398,66.75,88.5
0.0201094925,66.75,87.0
0.020164587,66.75,85.5
0.0202196815,66.75,84.0
0.020274776,66.75,82.5
0.0203298705,66.75,81.0
0.020384964999999998,66.75,79.5
0.0204400595,66.75,78.0
0.020495153999999998,66.75,76.5
0.0205502485,66.75,75.0
0.020605342999999998,66.75,73.5
0.0206604375,66.75,72.0
0.020715532,66.75,70.5
0.0207706265,66.75,69.0
0.020825721,66.75,67.5
0.0208808155,66.75,66.0
0.02093591,66.75,64.5
0.0209910045,66.75,63.0
0.021046099,66.75,61.5
0.0211011935,66.75,60.0
0.021156288,66.75,58.5
0.0212113825,66.75,57.0
0.021266477,66.75,55.5
0.0213215715,66.75,54.0
0.021376666,66.75,52.5
0.0214317605,66.75,51.0
0.021486855,66.75,49.5
0.0215419495,66.75,48.0
0.021597044,66.75,46.5
0.0216521385,66.75,45.0
0.021707233,66.75,43.5
0.0217623275,66.75,42.0
0.021817422,66.75,40.5
0.0218725165,66.75,39.0
0.021927611,66.75,37.5
0.021982705499999998,66.75,36.0
0.0220378,66.75,34.5
0.022092894499999998,66.75,33.0
0.022147989,66.75,31.5
0.022203083499999998,66.75,30.0
0.022258178,66.75,28.5
0.0223132725,66.75,27.0
0.022368367,66.75,25.5
0.0224234615,66.75,24.0
0.022478556,66.75,22.5
0.0225336505,66.75,21.0
0.022588745,66.75,19.5
0.0226438395,66.75,18.0
0.022698934,66.75,16.5
0.0227540285,66.75,15.0
0.022809123,66.75,13.5
0.0228642175,66.75,12.0
0.022919312,66.75,10.5
0.0229744065,66.75,9.0
0.023029501,66.75,7.5
0.0230845955,66.75,6.0
0.02313969,66.75,4.5
0.0231947845,66.75,3.0
0.023249879,66.75,1.5
0.0233049735,66.75,0.0
0.023360068,66.75,-1.5
0.0234151625,66.75,-3.0
0.023470257,66.75,-4.5
0.0235253515,66.75,-6.0
0.023580445999999998,66.75,-7.5
0.0236355405,66.75,-9.0
0.023690634999999998,66.75,-10.5
0.0237457295,66.75,-12.0
0.023800823999999998,66.75,-13.5
0.0238559185,66.75,-15.0
0.023911013,66.75,-16.5
0.0239661075,66.75,-18.0
0.024021202,66.75,-19.5
0.0240762965,66.75,-21.0
0.024131391,66.75,-22.5
0.0241864855,66.75,-24.0
0.02424158,66.75,-25.5
0.0242966745,66.75,-27.0
0.024351769,66.75,-28.5
0.0244068635,66.75,-30.0
0.024461958,66.75,-31.5
0.0245170525,66.75,-33.0
0.024572147,66.75,-34.5
0.0246272415,66.75,-36.0
0.024682336,66.75,-37.5
0.0247374305,66.75,-39.0
0.024792525,66.75,-40.5
0.0248476195,66.75,-42.0
0.024902714,66.75,-43.5
0.0249578085,66.75,-45.0
0.025012903,66.75,-46.5
0.0250679975,66.75,-48.0
0.025123092,66.75,-49.5
0.025178186499999998,66.75,-51.0
0.025233281,66.75,-52.5
0.025288375499999998,66.75,-54.0
0.02534347,66.75,-55.5
0.025398564499999998,66.75,-57.0
0.025453659,66.75,-58.5
0.0255087535,66.75,-60.0
0.025563848,66.75,-61.5
0.0256189425,66.75,-63.0
0.025674037,66.75,-64.5
0.0257291315,66.75,-66.0
0.025784226,66.75,-67.5
0.0258393205,66.75,-69.0
0.025894415,66.75,-70.5
0.0259495095,66.75,-72.0
0.026004604,66.75,-73.5
0.0260596985,66.75,-75.0
0.026114793,66.75,-76.5
0.0261698875,66.75,-78.0
0.026224982,66.75,-79.5
0.0262800765,66.75,-81.0
0.026335171,66.75,-82.5
0.0263902655,66.75,-84.0
0.02644536,66.75,-85.5
0.0265004545,66.75,-87.0
0.026555549,66.75,-88.5
0.0266106435,66.75,-90.0
0.026665737999999998,89.0,90.0
0.0267208325,89.0,88.5
0.026775926999999998,89.0,87.0
0.0268310215,89.0,85.5
0.026886115999999998,89.0,84.0
0.0269412105,89.0,82.5
0.026996304999999998,89.0,81.0
0.0270513995,89.0,79.5
0.027106494,89.0,78.0
0.0271615885,89.0,76.5
0.027216683,89.0,75.0
